station_id,marque
51220001,Intermarché
51230001,Carrefour
51230004,Shell
51240002,Intermarché
51260005,Carrefour
51300006,Super U
51300013,Total Access
51300014,Total
5130002,Intermarché
5130004,Système U
51303001,E.Leclerc
51310001,Intermarché
51320003,Total Access
51340003,Total
51350001,Cora
51360001,Total
51370002,E.Leclerc
51370003,Intermarché
51370005,Total
51390001,Shell
51390002,Shell
51390003,TotalEnergies
51400003,Avia
51400004,Intermarché
51400010,Total
51400011,Total
51420001,Carrefour
51430002,Carrefour
51430004,E.Leclerc
51430007,Total
51460003,Intermarché
51470001,Avia
51480001,Total
51490001,Intermarché
51500002,PETRO-EST
51500003,Intermarché
51500007,Carrefour
51510001,Esso
51510002,E. Leclerc
51520002,Total
51600004,Carrefour Market
5160001,U
51700006,Intermarché
51700007,Total Access
51800001,Système U
51800004,Avia
51800012,Avia
51800014,Intermarché
5190002,Station U
52000005,Esso Express
52000006,E.Leclerc
52000008,TotalEnergies
52000009,Total Access
5200001,Super U
52000010,Intermarché
5200004,Intermarché
5200005,Centre Auto Vianor
5200007,Avia
5200009,TotalEnergies
52100003,Total
52100008,Esso
52100009,E.Leclerc
52100010,Total
52100011,Intermarché
52100012,Esso
52100014,Intermarché
52100015,TotalEnergies
52100016,TotalEnergies
52100018,Shell
52100019,Shell
52112001,C.c. Cora
52120002,Intermarché
52120003,Esso
52130003,Avia
52140002,Total
52140003,Intermarché
52140007,Avia
52150001,Avia
52160008,Avia
52160010,Avia
52170001,Intermarché
52200004,E.Leclerc
5220001,E. Leclerc
52200010,Intermarché
52200012,Avia
52200014,TotalEnergies Access
52220001,Total
52220002,Intermarché
52250001,Intermarché
52300002,Super U
52300003,Intermarché
5230003,Intermarché
5230007,Total Access
5230008,Total Access
52310001,Intermarché
52330002,Avia
52400001,Carrefour Market
52400002,Avia
5240003,Avia
5240004,TotalEnergies
52500001,Avia
52500003,Intermarché
52540001,Intermarché
52600001,Avia
52600002,Avia
52600004,Intermarché
5260001,Total
5260002,Pellegrin produits pétroliers
52700002,Intermarché
52800001,Système U
52800002,Avia
52800003,Avia
53000005,Total
53000006,Carrefour
53000008,Intermarché
53000009,TotalEnergies
5300001,TotalEnergies
53000010,Total Access
53000011,Total Access
5300003,Intermarché
5300005,Esso Express
53002001,Carrefour
53061001,E.Leclerc
53100001,Carrefour
53100006,Garage Martineau
53100007,TotalEnergies
53102001,Système U
53102002,E.Leclerc
53110001,Intermarché
53120001,Système U
53120004,TotalEnergies
53140001,U
53140003,TotalEnergies
53150001,Intermarché
53160002,Carrefour
53170001,U
53190001,Intermarché
53200003,TotalEnergies
53200005,E.Leclerc
53200006,Intermarché
53210001,Station U
53230001,Total
53230003,Carrefour
53240001,Carrefour
53240002,Station Gambert 24/24
53270002,Dyneff
53300003,Carrefour Contact
53320002,Système U
53370001,Total
53400001,Super U
53400002,Total
53410001,Système U
53410003,TotalEnergies
53410004,Carrefour Express
53480002,Carrefour
53500001,Super U
53500003,Total
53500004,Carrefour
53600001,U
53600002,TotalEnergies
53600003,Carrefour Market
53600007,Station U
53700001,U
53800001,Intermarché
53810001,Carrefour
53940001,E.Leclerc
53950002,Carrefour Contact
53960001,Avia
53960003,Intermarché
54000001,Auchan
54000008,Esso Express
54000009,Esso
54000011,Total
54000014,Carrefour
5400002,Super U
5400003,Elan
5400004,Carrefour
54110001,Match
54110002,Esso Express
54120002,Total
54120004,Intermarché
54121001,Total
54134002,Total
54140001,Intermarché
54150001,Elan
54150002,Système U
54150004,Total
54170001,Total
54170004,Intermarché
54200005,Avia
54200007,Carrefour
54200008,Intermarché
54200012,Total
54200013,La station U
54200014,BP
54204001,E.Leclerc
54210002,Match
54220001,Esso Express
54220002,Match
54230001,Esso Express
54230002,Intermarché
54240002,Esso Express
54250001,Supermarché Match
54260003,Esso
54270001,Cora
54270002,Esso Express
54280003,Total Access
54290001,Carrefour
54300001,Carrefour
54300002,Total
54300005,Esso
54300006,E.Leclerc
54300007,Intermarché
54300008,Ducs de Lorraine
54300011,TotalEnergies
54310001,Intermarché
54320001,Super U
54330001,G20
54340002,Avia
54360002,Total
54360003,Carrefour
54380010,Intermarché
54380011,Carrefour
54390001,E.Leclerc
54390002,Esso
54450002,Elan
54450003,Intermarché
54450004,Total
54460001,Intermarché
54470002,Carrefour
54470003,TotalEnergies
54480001,Carrefour Contact
54500004,Esso Express
54500005,E.Leclerc
54500007,TotalEnergies
54500008,TotalEnergies
54510001,Auchan
54520001,Auchan
54520004,Avia
54520006,Total Access
54520007,Total Access
54530002,Carrefour Contact
54540002,Carrefour
54540003,Independent
54600002,Relais Monoprix
54600004,Intermarché
54600005,TotalEnergies
54610001,Avia
54630001,Esso
54670004,Total
54700005,Roady
54700006,Intermarché
54700009,Match
54700010,Total
54700011,Dyneff
54710001,Intermarché
54800001,Match
54800003,E.Leclerc
54800004,Avia
54800006,TotalEnergies
54830001,Station de la Mortagne
54840004,Carrefour Contact
54920002,3F
54960001,Carrefour
54970001,Intermarché
55000003,Avia
55000004,E.Leclerc
55000005,Intermarché
5500001,Intermarché
55000010,Total
5500002,Carrefour
55100001,Carrefour
55100003,Esso Express
55100004,E.Leclerc
55100007,Total
55110002,TotalEnergies
55110003,Station communale de Dun-sur-Meuse
55120001,Intermarché
55130002,Station Gigot Junker
55140001,Intermarché
55160013,BP
55160014,Esso
55160015,Carrefour
55190003,Total Access
55200002,Match
55200003,Total
55200004,Intermarché
55210001,Total
55210003,Intermarché
55270002,Carrefour
55290001,Station communale de Bure
55300002,Total
55300003,Intermarché
55300004,Carrefour Market
55320001,Intermarché
55400003,Intermarché
55430001,Intermarché
55500001,Carrefour Market
55500002,Total
55500003,Avia
55600001,Système U
5560002,Avia
55700005,Intermarché
55700006,Intermarché
55800002,Intermarché
56000003,Carrefour
56000004,E.Leclerc
56000005,Système U
56000006,Intermarché
56000008,Total Contact
56000009,TotalEnergies
5600002,Intermarché
5600005,Intermarché
5600006,Carrefour
56006001,Carrefour
56100003,Total
56100007,Carrefour
56100008,Intermarché
56100009,Intermarché
56100012,Total
56100013,Total Contact
56109002,Intermarché
56110002,Intermarché
56120001,E.Leclerc
56120004,Super U
56120005,Avia
56120006,Super U
56130001,TotalEnergies
56130002,Carrefour
56130003,Groupement mousquetaires
56140002,Système U
56150001,Carrefour
56150004,Intermarché
56160001,Intermarché
56170003,Super U
56190001,Super U
56190011,Carrefour Market
56200001,Total
56200004,Casino
56220003,Super U
56230002,Total
56230003,Intermarché
56230005,Carrefour
56240003,Carrefour
56250002,Intermarché
56250003,Intermarché
56250004,Total
56260001,E.Leclerc
56270001,Carrefour Market
56270003,Carrefour
56270006,Intermarché
56270007,TotalEnergies
56300001,Station U
56300004,Total
56300005,Intermarché
56300009,Netto
56300010,Total Contact
56300012,TotalEnergies
56301001,E.Leclerc
56310001,Intermarché
56320001,Elan
56320002,Carrefour Market
56330001,Système U
56340001,Super U
56340002,Super U
56340004,Intermarché
56350002,Intermarché
56350003,Avia
56350004,Intermarché
56360004,Super U
56370002,Système U
56370005,Carrefour
56370007,Intermarché
56380003,Carrefour
56380004,TotalEnergies
56390001,Carrefour
56400001,Carrefour
56400002,Station U
56400006,Elan
56400007,E. Leclerc
56400010,Total
56410001,Intermarché
56420002,Total
56430001,Station U
56430002,TotalEnergies
56440002,Intermarché
56440003,Total
56450002,Avia
56450004,Intermarché
56450005,Total Access
56450006,E.Leclerc
56450007,Carrefour
56460002,Intermarché
56460003,Total
56480001,Station 24/24
56500002,Carrefour
56500003,Intermarché
56500004,Intermarché
56500005,E. Leclerc
56520001,Système U
56520005,TotalEnergies
56520006,Total Access
56530001,E.Leclerc
56550001,Super U
56550002,Total
56550003,Carrefour
56580001,U
56600001,E. Leclerc
56600002,Avia
56607001,Casino
56610001,Super U
56620001,Super U
56640001,Super U
56650001,Independent
56660001,Intermarché
56670001,Intermarché
56670003,E.Leclerc
56680001,Intermarché
56690002,Intermarché
56690004,Total Access
56700003,Total
56700004,E.Leclerc
56700006,Intermarché
56700007,E.Leclerc
56700008,Intermarché
56700009,Esso
56720001,Total
56760003,Carrefour Market
56770001,Station Service Municipale
56800001,Station U
56800003,Shell
56800004,E.Leclerc
56800005,Intermarché
56800006,TotalEnergies
56850003,Total
56850004,Carrefour Contact
56860003,Intermarché
56860004,Total
56880001,Intermarché
56890001,Carrefour Contact
56890003,U
56890004,Intermarché
56910001,Elan
56920001,Intermarché
56930001,Intermarché
56950002,Intermarché
57000001,Match
57000002,TotalEnergies
57000005,TotalEnergies
57000008,Esso Express
57000009,Esso Express
5700001,Système U
57000011,Intermarché
5700002,Les Chambons
57000022,TotalEnergies
57000025,Eni
57050001,Match
57050002,Auchan
57070001,Station service Auchan
57070003,Avia
57070005,Esso
57070011,TotalEnergies
57070013,TotalEnergies
57071001,Carrefour
57100001,Carrefour Market
57100002,Carrefour
57100006,E.Leclerc
57100007,Total
57100008,Total
57117001,Avia
57120001,TotalEnergies
57120005,E.Leclerc
57130001,Match
57130003,Esso
57130004,TotalEnergies
57140003,Esso
57140005,Esso
57150002,Esso Express
57150005,Intermarché
57150006,E.Leclerc
57155002,E.Leclerc
57157001,Esso Express
57160001,Carrefour
57160002,Carrefour Market
57160006,Total Access
57170001,Match
57170002,Esso Express
57185002,Station U
57185006,Carrefour
57190001,Carrefour Market
57200001,TotalEnergies
57200002,Esso
57200003,Intermarché
57200004,Carrefour
57210001,Total
57220002,Super U
57230001,Supermarchés Match
57230003,Intermarché
57255001,Carrefour
57260001,Independent
57260003,Avia
57260005,Intermarché
57270001,Total
57280001,Auchan
57280003,E.Leclerc
57290002,E.Leclerc
57300002,Total
57300005,Total
57303001,C. C. Cora
57310001,Match
57310002,Intermarché
57320004,Intermarché
57340003,Intermarché
57340004,Total Access
57350001,Auchan
57360001,E.Leclerc
57365001,Carrefour Market
57370001,Esso Express
57370003,E.Leclerc
57370004,Intermarché
57370008,Total
57380002,Super U
57380004,Aldi
57400001,Cora
57400003,TotalEnergies
57400005,Esso Express
57400007,Avia
57402001,E.Leclerc
57410001,Super U
57420005,Carrefour Contact
57420006,TotalEnergies
57430001,Super U
57430004,Total
57440002,Système U
57450003,Auchan
57470004,E.Leclerc
57500001,Total
57500002,Match
57510004,DATS 24
57520001,Carrefour
57525001,Système U
57530001,Intermarché
57580001,Total
57580002,U
57590003,DATS 24
57600002,Esso
57600003,Esso
57600005,Station-Service Cora
57600014,Super U
57600015,TotalEnergies
57620002,Intermarché
57650001,Système U
57660001,Total
57700002,Esso Express
57700004,E.Leclerc
57710001,Intermarché
57730001,Super U
57740003,Total Access
57740004,Cora
57740007,Avia
57790001,Intermarché Contact
57800001,Auchan
57800002,Esso Express
57800003,TotalEnergies
57800005,TotalEnergies
57804001,E.Leclerc
57850001,Avia
57855003,Total
57910002,Super U
57930002,Total
57940001,Carrefour
57950002,Super U
57970002,Intermarché
57980003,DATS 24
58000002,Carrefour
58000006,Intermarché
58000007,Intermarché
58000010,Esso
58000011,Station du Petit Canal
58000012,E.Leclerc
58000014,Avia
58110001,Avia
58110003,Bi1
58120001,Avia
58140001,bi1
58150003,Total
58160001,Avia
58160002,TotalEnergies
58160003,Intermarché
58170001,bi1
58180001,Carrefour
58190002,Système U
58200002,Carrefour
58200003,Avia
58200008,Station essence Indépendant
58200009,TotalEnergies
58210001,Avia
58220001,Intermarché
58230001,Rousseau Carburant
58230002,Independent
58240001,Avia
58240003,Total Access
58260002,Intermarché
58270001,Intermarché
58290001,Bi1
58300001,Carrefour Market
58300003,Agip
58300004,E.Leclerc
58300005,Intermarché
58310002,Carrefour
58320001,Carrefour
58330001,Maxi Marché
58340001,Avia
58390003,Intermarché
58400001,Auchan
58400002,carburants
58410001,Station du Nohain
58420002,Station CC Val de Beuvron
58470003,Intermarché
58470005,Avia
58500001,Avia
58500003,E.Leclerc
58530001,Esso
58600002,Intermarché
58600004,Esso Express
58640001,Intermarché
58640004,Total Access
58660001,E. Leclerc
58700002,Carrefour
58800001,bi1
58800002,Station service - Weldom
59000010,Esso
59000016,Total
59000017,Total Access
59000019,Total Access
59000020,Total
59100003,Esso
59100011,Total
59100012,Total
59110001,Carrefour
59110005,Total Access
59110006,Total Access
59110007,Station U
59111001,Carrefour
59112002,Carrefour Market
59113001,Carrefour Market
59113006,E.Leclerc
59113009,Total Access
59113011,Esso
59113013,Eni
59114003,Super U
59114004,Carrefour
59114006,Esso
59114007,Dyneff
59115001,Auchan
59116001,Super U
59118001,Match
59119003,Total Access
59120002,Total Access
59121002,TotalEnergies
59123001,Carrefour
59125003,Total
59125006,Avia
59128002,Carrefour
59129001,Match
59129004,Carrefour
59130001,Esso Express
59130002,Intermarché
59132001,Intermarché
59133002,Carrefour
59134001,Carrefour Contact
59135001,E.Leclerc
59136001,TotalEnergies
59138001,Total
59139001,Carrefour
59141002,Carrefour Contact
59142001,Intermarché
59146002,Total Access
59148003,Carrefour
59149002,Netto
59150002,E.Leclerc
59151002,Carrefour
59151003,Total Access
59153001,Système U
59155007,Total Access
59155008,TotalEnergies
59156002,Intermarché
59157002,TotalEnergies
59160002,Carrefour
59160003,Avia
59160004,Intermarché
59160006,TotalEnergies
59161001,Auchan
59162001,Intermarché
59163001,Carrefour
59163002,TotalEnergies
59166001,Intermarché
59167003,Carrefour Contact
59174002,TotalEnergies
59174003,Intermarché
59176001,Intermarché
59179002,Carrefour
59180001,Carrefour
59182001,Intermarché
59184002,Carrefour
59190002,Carrefour
59190003,E.Leclerc
59190004,Super U
59190005,Elan
59190010,TotalEnergies
59190011,Carrefour
59193003,Carrefour
59194001,Intermarché
59197001,Match
59198002,Total
59200003,Esso
59200006,Intermarché
59200008,Total
59200009,Avia
59210003,Intermarché
59210004,Intermarché
59210005,Total Access
59211002,Carrefour
59215001,Carrefour Contact
59216002,Carrefour
59219001,Total
59222001,Carrefour
59223001,Auchan
59223004,Total Access
59230001,Carrefour
59230002,E.Leclerc
59231002,Intermarché
59233004,Carrefour
59237001,Elan
59239002,Carrefour
59240001,E.Leclerc
59240002,Carrefour
59242003,E.Leclerc
59242006,Total
59243002,Intermarché
59246005,Carrefour
59250001,Total Access
59250002,Intermarché
59253001,Intermarché
59260007,Total Access
59264001,Total Access
59265001,Carrefour
59270001,Esso Express
59270002,E.Leclerc
59270003,Intermarché
59278003,Intermarché
59279002,Esso
59279004,Carrefour
59279006,Carrefour
59280001,Esso
59282001,Intermarché
59286002,Carrefour
59287002,Carrefour
59290001,Carrefour
59290002,Esso
59300005,Esso Express
59300006,Auchan
59300011,Auchan
59300013,E.Leclerc
59300015,Total Access
59300016,Total Access
59300021,BP
59300025,Carrefour
59310001,E. Leclerc
59310004,Intermarché
59310006,Auchan
59310009,Carrefour
59320001,Auchan
59320005,Intermarché
59320006,Total Access
59320007,E.Leclerc
59350002,Avia
59370002,Intermarché
59370004,Total Access
59380002,Esso Express
59380005,Total Access
59400003,Esso Express
59400004,Esso Express
59400005,Carrefour
59400006,Carrefour
59400007,TotalEnergies
59400008,TotalEnergies
59411001,C. C. Cora
59420002,Avia
59430001,Carrefour
59430002,Esso
59440001,Carrefour
59440002,Esso Express
59450001,Auchan
59450002,Esso Express
59450005,Carrefour Market
59460001,Carrefour
59460002,Intermarché
59470003,Système U
59470004,Total Access
59474001,TotalEnergies
59480002,Intermarché
59490001,Carrefour Market
59490002,Intermarché
59494002,Auchan
59494009,Total
59500005,Carrefour Market
59500009,Total
59500010,Avia
59501001,E.Leclerc
59510003,Total
59520001,Intermarché
59520003,Intermarché
59530001,Esso Express
59530002,Intermarché
59540002,Intermarché
59540003,TotalEnergies
59541001,E.Leclerc
59550001,Carrefour Market
59550002,Total
59550003,Gulf
59553003,U Express
59554002,Intermarché
59554005,TotalEnergies
59554008,Carrefour Market
59570001,Match
59570003,Intermarché
59580001,TotalEnergies
59600006,Total
59600009,Carrefour
59610001,Auchan
59610002,Carrefour
59610004,TotalEnergies
59620002,Auchan
59620005,E.Leclerc
59630002,Carrefour
59630003,Intermarché
59640002,Total
59650001,Carrefour
59650002,Match
59650009,Elan
59650011,BP
59650012,Total Access
59650013,Total Access
59658001,Carrefour
59660002,Système U
59670001,Carrefour
59680001,Carrefour Market
59700003,Carrefour
59700004,Esso
59700008,Total
59700009,Total Access
59710002,Intermarché
59710007,TotalEnergies
59720001,Auchan
59721001,Carrefour
59730003,Super U
59750004,Carrefour
59750005,Total Access
59760001,Auchan
59760002,BP
59760005,Total
59770002,Carrefour
59770003,Total
59780001,Carrefour
59780003,Super U
59790001,Total
59800002,E.Leclerc
59800003,Carrefour
59817002,Shell
59820001,Total Access
59830001,Intermarché
59850002,Système U
59880001,Auchan
59890001,Carrefour
59910001,Carrefour
59920001,Carrefour Market
59930002,Total Access
60000001,Auchan
60000006,Esso Express
60000007,Carrefour
60000008,Intermarché
60000010,Intermarché
60000011,Carrefour
60000012,Total
60000015,BP
60000017,TotalEnergies
6000007,Avia
6000026,Total
6000028,Total
6000029,Total
6000032,Esso
6000036,Esso
6000037,Avia
60005001,TotalEnergies
60100004,Esso
60100007,Total
60110002,Auchan
60110004,TotalEnergies
60110006,TotalEnergies
60112002,Total
60120002,Carrefour
60120004,Total
60120005,E.Leclerc
60120006,Total
60126001,Coccinelle
60130001,E.Leclerc
60140002,Total
60140003,E. Leclerc
60150003,Station U
60150005,Carrefour
60160002,E.Leclerc
60160003,Total Access
60170003,E.Leclerc
60180001,Auchan
60190002,Intermarché
60190003,Total
60200001,Auchan
60200002,Ets Guerdin
60200005,Esso
60200006,Esso Express
60200008,Station service Intermarché
60200011,Total
60200012,Total
60210002,Carrefour
60210003,Intermarché
60220002,Auchan
60220006,TotalEnergies
60230002,E.Leclerc
60230004,Total Access
60240001,Match
60250003,Intermarché
60260001,Carrefour Market
60260002,Intermarché
60270003,Intermarché
60280001,Carrefour
60280003,Intermarché
60290002,E. Leclerc
60290003,Intermarché
60290005,Total Access
60300005,Intermarché
60300007,Total
60300008,BP
60300009,BP
60300010,Total
60310001,E.Leclerc
60320001,Carrefour Market
60330004,Total Access
60340001,Carrefour
60350002,Intermarché
60350003,Total Access
60360001,Carrefour
60360002,E.Leclerc
60370002,Intermarché
60380001,Station Service Songeons
60390001,Carrefour
60390004,TotalEnergies
60400001,Auchan
60400003,Intermarché
60400005,Total Access
60410003,E.Leclerc
60420001,Carrefour Market
60420003,Civiale
60440001,Intermarché
60490001,Carrefour
60490007,TotalEnergies
60490008,Total Access
60490009,Total Access
60500002,Esso
60500008,Carrefour Market
60500010,BP
60500011,TotalEnergies
60510001,Intermarché
60530003,Carrefour
60540002,Carrefour
60560001,Intermarché
60590001,E.Leclerc
60590002,Carrefour Contact
60590003,TotalEnergies
60600001,Auchan
60600004,Intermarché
60600006,Sarl Autoservices
60610002,E. Leclerc
60640001,Total
60650006,Carrefour
60650007,Esso
60680003,Total Access
60690001,Intermarché
60700002,Intermarché
60700004,Total Access
60700005,E.Leclerc
60730004,Total
60740001,Carrefour
60800005,Roady
60800008,E.Leclerc
60800009,Monoprix
60870002,Intermarché
60870003,TotalEnergies
61000002,Carrefour
61000005,Esso Express
61000006,Carrefour
61000008,Bayi Carburants
61000009,Total
61000012,Carrefour
6100006,Eni
61100003,Carrefour
61100005,E.Leclerc
61100007,Carrefour
61100008,E.Leclerc
61100010,Intermarché
61100012,Total
6110002,Avia
6110004,Esso Express
6110006,E.Leclerc
6110008,Independent
6110009,Total
6110010,Intermarché
6110011,E.Leclerc
61110002,Intermarché
61120003,Carrefour
61120004,Avia
61130002,Saint-Germain-de-la-Coudre
61130004,TotalEnergies
61140001,Carrefour
61150001,Station communale
61160001,Carrefour
61170001,Intermarché
61190003,Station-service Charencey
61190004,Carrefour
61200001,Carrefour Market
61200003,Total
61200006,E.Leclerc
61200007,Intermarché
61200008,Avia
61220001,G20
61230005,Peugeot DKV
61230006,Shell
61230007,Intermarché
61240001,Total
61250002,TotalEnergies
61250003,Total
61250005,Carrefour
61260003,Carrefour Contact
61290002,Intermarché
61300002,Intermarché
6130001,Auchan
6130007,E.Leclerc
6130008,Esso Express
6130009,Esso
6130010,Total
6130012,Magasins U
6130013,Station des Campanettes
61302001,E.Leclerc
61320002,TotalEnergies
61400001,Super U
61400003,Intermarché
61400004,Elan
61400005,TotalEnergies
6140004,Total
6140005,Carrefour
61430002,Carrefour
61430003,Renault
61500002,TotalEnergies
61500003,Intermarché
61500004,Carrefour
6150005,Intermarché
6150007,E. Leclerc
6150008,Total Access
6150011,Eni
6156001,Carrefour Market
61600002,E.Leclerc
61600003,Intermarché
6160008,Eni
61700002,Intermarché
61700003,Carrefour
61700004,TotalEnergies
61790001,E.Leclerc
6190004,Esso
6190008,Total Access
6190011,Eni
62000005,E.Leclerc
62000006,E.Leclerc
62000013,Total
62000014,Total
62000015,Eni
62000016,Station de service Avia
6200014,Esso Express
6200027,Total Access
6200028,Total Access
6200031,Dyneff
6200032,Esso
6200033,Total
6201001,Carrefour
6201002,E.Leclerc
62012001,Auchan
62100001,Auchan
62100002,TotalEnergies
62100006,Avia
62100011,Carrefour
62100012,Esso
62100014,Ets Caron
62100016,Intermarché
62100024,Total
62100025,Total
62100027,TotalEnergies
62100028,Esso
6210009,Esso
6210010,Auchan
62101001,Carrefour
62110001,Total
62110003,Total
62110004,Total Access
62114002,Total
62116001,Carrefour
62118002,U
62120001,Carrefour
62120006,Esso
62120009,Intermarché
62120013,Netto
62120014,Shell
62120015,Carrefour
62120017,Avia
62123005,Carrefour
62126001,Carrefour
62127001,Esso
62128007,Avia
62128010,BP
62128011,Carrefour
62129002,Carrefour Contact
62130001,Total
62130003,Intermarché
62130004,E.Leclerc
62130006,Total Energies
62131001,Intermarché
62134001,Carrefour
62136001,Total
62137001,Esso
62137002,Établissement Bidal
62138002,Carrefour
62138005,E.Leclerc
62140001,Carrefour
62140003,Intermarché
62142001,Intermarché
62143002,E.Leclerc
62147001,Avia
62147005,Dyneff
62147006,Carrefour
62149001,Esso Express
62150002,Carrefour Contact
62152001,Carrefour
62152003,Total
62152006,Carrefour
62153004,Eni
62156002,Carrefour
62160001,Carrefour
62160002,Carrefour
62160003,Esso
62160004,Intermarché
62161001,Carrefour
62164001,Garage Dupuis Deberdt
62170002,Carrefour
62170003,E.Leclerc
62170005,TotalEnergies
62176001,Intermarché
62180002,Intermarché
62180004,Carrefour
62190005,TotalEnergies
62200004,Intermarché
62200005,Total
6220003,Station service d'Intermarché
6220005,TotalEnergies
6220006,E.Leclerc
62210001,Carrefour
62210002,Auchan
62215006,Carrefour Contact
62217001,Carrefour Market
62217003,Intermarché
62217007,Total Access
62218002,E.Leclerc
62219001,Auchan
62220001,Total
62220002,E. Leclerc
62220003,Intermarché
62221001,Intermarché
62223001,E.Leclerc
62223002,Intermarché
62230001,Carrefour
62230003,E.Leclerc
62230004,Total Access
62231001,Shell
62232002,Carrefour
62240003,Esso Express
62240004,Carrefour
62240005,Carrefour
62250001,Carrefour
62250005,Total Access
62250007,Intermarché
62250009,Carrefour
62250010,Total Access
62250011,Total
62260002,Carrefour
62260003,Total
62260004,Super U
62270002,Carrefour Market
62280001,Carrefour
62280002,Esso
62280003,Auchan
62280004,Carrefour
62290001,E.Leclerc
62290003,Esso
62300005,Esso Express
62300006,Esso Express
62300012,Total
62300013,Total Access
62300014,Total Access
62300018,Auchan
6230002,Esso
6230003,TotalEnergies
62310001,Carrefour
62310003,E.Leclerc
62320001,Carrefour
62330001,Carrefour
62330002,Netto
62340001,Carrefour
62350002,Carrefour
62360001,Total
62360004,Intermarché
62360006,Total Access
62370001,Station-service Carrefour
62370002,G20
62380001,Total
62380002,Système U
62380003,E.Leclerc
62390001,Intermarché
62400001,Auchan
62400002,Carrefour
62400003,Carrefour
62400004,Total
6240004,Independent
6240006,E.Leclerc
62410001,Intermarché
62440001,Auchan
62450003,Intermarché
62450004,E.Leclerc
62450005,Total Access
62450006,Carrefour
62460002,Carrefour
62470006,TotalEnergies
62480001,Intermarché
62490002,Système U
62490003,Total Access
62500001,Carrefour
62500003,Esso Express
62500005,Total Access
6250001,Carrefour
6250009,TotalEnergies
6250010,TotalEnergies
6250011,Esso
6250012,Shell
62510002,Carrefour
62510003,Intermarché
62520001,Carrefour
62530001,Intermarché
62550002,Carrefour
62560002,Elan
62560003,Carrefour Contact
62580003,Carrefour
62590001,Match
62600002,Carrefour
62600003,Carrefour
62600005,Total Contact
6260001,TotalEnergies
6260002,Carrefour Market
62610002,Auchan
62610004,TotalEnergies
62610005,Carrefour
62620001,TotalEnergies
62620002,Carrefour
62630002,Esso
62630004,E.Leclerc
62630006,Shell
62630007,Carrefour
62640002,TotalEnergies
62640003,Intermarché
62650002,Carrefour
62660001,Carrefour
62660003,E.Leclerc
62660004,Total
62680001,Intermarché
62690001,Carrefour Market
62690002,Total
62700001,Carrefour
62700003,Intermarché
62700008,Total Excellium
6270003,Station service des Mousquetaires
6270004,Intermarché
62710001,Carrefour
62710002,Netto
62720002,Carrefour
62730003,C4T
62730004,Carrefour Market
62740001,Total
62750002,Intermarché
62760002,Carrefour Market
62770001,Carrefour
62780003,Intermarché
62780004,TotalEnergies
62790001,Carrefour
62800001,Carrefour
62800004,Total Access
62810001,Carrefour Market
62810002,Total Avesnes
62820003,Total Access
62830002,E.Leclerc
62840004,Carrefour
62840005,Carrefour
62840006,Carrefour Contact
62850001,Carrefour Contact
62860002,Super U
62860006,Shell
62860007,BP
62870002,Carrefour
62880001,Carrefour Market
62880005,Carrefour Market
62881001,Carrefour
62901001,Carrefour
62910001,Carrefour
62920001,Total Access
62930001,Intermarché
62940001,Carrefour
62950001,Auchan
6296001,Station du MIN
62970003,E.Leclerc
62980001,E.Leclerc
62990001,Carrefour
63000001,TotalEnergies
63000007,Esso
63000008,Esso Express
63000009,Esso Express
63000014,Intermarché
63000015,E. Leclerc
63000019,Agip
63000022,TotalEnergies
63000023,Total
63000024,Total Access
63000026,Total
6300008,Esso
6300012,Station des Oliviers
6300016,Total Access
6300018,Total Access
6300019,Avia
63100007,E. Leclerc
63100011,Intermarché
6310002,Total
63110002,Station service Auchan
63112001,Intermarché
63114003,Avia
63118001,Auchan
63119001,TotalEnergies
63120002,Intermarché
63120004,Pireyre & Pascal energy
63122001,Esso
63122002,Intermarché
63140001,Total
63140002,Carrefour Contact
63150001,Auchan
63150002,Intermarché Super
63160001,Auchan
63160002,Intermarché
63160004,TotalEnergies
63170001,Auchan
63170007,Eni
63170008,Total Access
63190001,Carrefour Market
63190009,Sas Larzat et Meyronne Lezoux
63190011,TotalEnergies
63200001,Carrefour
63200002,Total
63200004,Esso Express
63200006,Carrefour
6320003,Esso
6320004,TNT
6320006,Total
63201001,E.Leclerc
63210001,Total
63210002,Avia
63210003,Carrefour
63220001,Super U
63230001,Total
63230002,Carrefour
63240001,Total
63250001,Station intercommunale de Chabreloche
63260003,Station libre-service
63270002,Super U
63290001,Total
63300001,Carrefour
63300002,TotalEnergies
63300003,Elan
63300004,E.Leclerc
63300005,Intermarché
63300007,Pireyre & Pascal Energy
6330002,Intermarché
6330003,Total
63310002,Intermarché
63320001,Intermarché
63320002,Station Vigouroux
63330002,Intermarché
63340001,Super U
63350001,Auchan
63350002,Total
63350003,Independent
63360001,Carrefour
63360002,Total
63360003,Intermarché
63370001,Station essence de Cora
63380003,Auchan
63390001,Carrefour Contact
63400001,Esso
6340001,Renault
6340002,Intermarché
63410004,Total
63410005,Eni
63430002,Total
63430004,Intermarché
63430006,U
63440003,TotalEnergies
63450002,Intermarché
6345001,Auchan
63460003,Intermarché
63480001,Station-service intercommunale de Marat 24/24
63490002,Carrefour Contact
63500002,Carrefour
63500006,Total
63500007,TotalEnergies
63500008,Intermarché
63540002,Total Excellium
63540004,TotalEnergies
63550001,Station service du Lac
63570003,Intermarché
63600001,Carrefour Market
63600002,Intermarché
